,isocode,period,fatalities_UCDP,population
24699,ROU,202010,0.0,19217401.0
24700,ROU,202011,0.0,19205457.0
24701,ROU,202012,0.0,19193521.0
24702,ROU,202101,0.0,19181592.0
24703,ROU,202102,0.0,19169671.0
24704,ROU,202103,0.0,19157757.0
24705,ROU,202104,0.0,19145850.0
24706,ROU,202105,0.0,19133951.0
24707,ROU,202106,0.0,19122059.0
24708,ROU,202107,0.0,19115918.0
24709,ROU,202108,0.0,19109780.0
24710,ROU,202109,0.0,19103643.0
24711,ROU,202110,0.0,19097508.0
24712,ROU,202111,0.0,19091376.0
24713,ROU,202112,0.0,19085245.0
24714,ROU,202201,0.0,19079116.0
24715,ROU,202202,0.0,19072990.0
24716,ROU,202203,0.0,19066865.0
24717,ROU,202204,0.0,19060742.0
24718,ROU,202205,0.0,19054621.0
24719,ROU,202206,0.0,19048502.0
24720,ROU,202207,0.0,19049417.0
24721,ROU,202208,0.0,19050331.0
24722,ROU,202209,0.0,19051246.0
24723,ROU,202210,0.0,19052160.0
24724,ROU,202211,0.0,19053075.0
24725,ROU,202212,0.0,19053990.0
24726,ROU,202301,0.0,19054904.0
24727,ROU,202302,0.0,19055819.0
24728,ROU,202303,0.0,19056734.0
24729,ROU,202304,0.0,19057649.0
24730,ROU,202305,0.0,19058564.0
24731,ROU,202306,0.0,19059479.0
24732,ROU,202307,0.0,19052647.0
24733,ROU,202308,0.0,19045839.0
24734,ROU,202309,0.0,19039060.0
24735,ROU,202310,0.0,19032309.0
24736,ROU,202311,0.0,19025587.0
24737,ROU,202312,0.0,19018893.0
24738,ROU,202401,0.0,19012230.0
24739,ROU,202402,0.0,19005596.0
24740,ROU,202403,0.0,18998993.0
24741,ROU,202404,0.0,18992420.0
24742,ROU,202405,0.0,18985879.0
24743,ROU,202406,0.0,18979369.0
24744,ROU,202407,0.0,18972892.0
24745,ROU,202408,0.0,18966453.0
24746,ROU,202409,0.0,18960054.0
24747,ROU,202410,0.0,18953694.0
24748,ROU,202411,0.0,18947375.0
24749,ROU,202412,0.0,18941098.0
24752,RUS,201001,44.0,142822748.0
24753,RUS,201002,30.0,142828091.0
24754,RUS,201003,67.0,142833435.0
24755,RUS,201004,14.0,142838779.0
24756,RUS,201005,20.0,142844124.0
24757,RUS,201006,34.0,142849468.0
24758,RUS,201007,17.0,142863521.0
24759,RUS,201008,71.0,142877575.0
24760,RUS,201009,76.0,142891631.0
24761,RUS,201010,49.0,142905688.0
24762,RUS,201011,28.0,142919747.0
24763,RUS,201012,31.0,142933807.0
24764,RUS,201101,56.0,142947868.0
24765,RUS,201102,47.0,142961931.0
24766,RUS,201103,43.0,142975995.0
24767,RUS,201104,46.0,142990060.0
24768,RUS,201105,36.0,143004127.0
24769,RUS,201106,42.0,143018195.0
24770,RUS,201107,29.0,143048181.0
24771,RUS,201108,34.0,143078174.0
24772,RUS,201109,32.0,143108173.0
24773,RUS,201110,8.0,143138178.0
24774,RUS,201111,13.0,143168190.0
24775,RUS,201112,10.0,143198208.0
24776,RUS,201201,131.0,143228232.0
24777,RUS,201202,36.0,143258262.0
24778,RUS,201203,40.0,143288299.0
24779,RUS,201204,52.0,143318342.0
24780,RUS,201205,36.0,143348391.0
24781,RUS,201206,23.0,143378447.0
24782,RUS,201207,52.0,143413998.0
24783,RUS,201208,44.0,143449557.0
24784,RUS,201209,43.0,143485126.0
24785,RUS,201210,28.0,143520703.0
24786,RUS,201211,13.0,143556289.0
24787,RUS,201212,27.0,143591884.0
24788,RUS,201301,30.0,143627487.0
24789,RUS,201302,32.0,143663100.0
24790,RUS,201303,32.0,143698721.0
24791,RUS,201304,26.0,143734351.0
24792,RUS,201305,25.0,143769990.0
24793,RUS,201306,31.0,143805638.0
24794,RUS,201307,24.0,143841554.0
24795,RUS,201308,26.0,143877479.0
24796,RUS,201309,24.0,143913413.0
24797,RUS,201310,23.0,143949356.0
24798,RUS,201311,31.0,143985308.0
24799,RUS,201312,61.0,144021269.0
24800,RUS,201401,28.0,144057239.0
24801,RUS,201402,2.0,144093218.0
24802,RUS,201403,10.0,144129205.0
24803,RUS,201404,14.0,144165202.0
24804,RUS,201405,19.0,144201208.0
24805,RUS,201406,8.0,144237223.0
24806,RUS,201407,5.0,144270804.0
24807,RUS,201408,13.0,144304394.0
24808,RUS,201409,4.0,144337991.0
24809,RUS,201410,25.0,144371595.0
24810,RUS,201411,10.0,144405208.0
24811,RUS,201412,38.0,144438829.0
24812,RUS,201501,2.0,144472457.0
24813,RUS,201502,13.0,144506093.0
24814,RUS,201503,0.0,144539737.0
24815,RUS,201504,8.0,144573389.0
24816,RUS,201505,0.0,144607049.0
24817,RUS,201506,6.0,144640716.0
24818,RUS,201507,15.0,144671908.0
24819,RUS,201508,6.0,144703106.0
24820,RUS,201509,2.0,144734311.0
24821,RUS,201510,15.0,144765523.0
24822,RUS,201511,18.0,144796742.0
24823,RUS,201512,1.0,144827967.0
24824,RUS,201601,0.0,144859199.0
24825,RUS,201602,4.0,144890438.0
24826,RUS,201603,4.0,144921683.0
24827,RUS,201604,3.0,144952935.0
24828,RUS,201605,17.0,144984194.0
24829,RUS,201606,15.0,145015460.0
24830,RUS,201607,0.0,145038590.0
24831,RUS,201608,9.0,145061723.0
24832,RUS,201609,0.0,145084860.0
24833,RUS,201610,10.0,145108001.0
24834,RUS,201611,1.0,145131145.0
24835,RUS,201612,15.0,145154294.0
24836,RUS,201701,15.0,145177445.0
24837,RUS,201702,0.0,145200601.0
24838,RUS,201703,1.0,145223760.0
24839,RUS,201704,10.0,145246923.0
24840,RUS,201705,0.0,145270090.0
24841,RUS,201706,0.0,145293260.0
24842,RUS,201707,0.0,145301994.0
24843,RUS,201708,13.0,145310729.0
24844,RUS,201709,4.0,145319464.0
24845,RUS,201710,4.0,145328200.0
24846,RUS,201711,0.0,145336937.0
24847,RUS,201712,6.0,145345674.0
24848,RUS,201801,2.0,145354411.0
24849,RUS,201802,10.0,145363149.0
24850,RUS,201803,3.0,145371887.0
24851,RUS,201804,2.0,145380626.0
24852,RUS,201805,8.0,145389366.0
24853,RUS,201806,0.0,145398106.0
24854,RUS,201807,2.0,145402704.0
24855,RUS,201808,5.0,145407302.0
24856,RUS,201809,1.0,145411900.0
24857,RUS,201810,2.0,145416499.0
24858,RUS,201811,0.0,145421097.0
24859,RUS,201812,3.0,145425696.0
24860,RUS,201901,4.0,145430295.0
24861,RUS,201902,4.0,145434894.0
24862,RUS,201903,2.0,145439493.0
24863,RUS,201904,4.0,145444092.0
24864,RUS,201905,0.0,145448691.0
24865,RUS,201906,5.0,145453291.0
24866,RUS,201907,2.0,145435934.0
24867,RUS,201908,0.0,145418580.0
24868,RUS,201909,2.0,145401227.0
24869,RUS,201910,0.0,145383877.0
24870,RUS,201911,0.0,145366529.0
24871,RUS,201912,3.0,145349182.0
24872,RUS,202001,0.0,145331838.0
24873,RUS,202002,0.0,145314496.0
24874,RUS,202003,2.0,145297156.0
24875,RUS,202004,5.0,145279818.0
24876,RUS,202005,9.0,145262482.0
24877,RUS,202006,0.0,145245148.0
24878,RUS,202007,1.0,145203550.0
24879,RUS,202008,8.0,145161965.0
24880,RUS,202009,0.0,145120391.0
24881,RUS,202010,4.0,145078829.0
24882,RUS,202011,0.0,145037279.0
24883,RUS,202012,4.0,144995741.0
24884,RUS,202101,0.0,144954215.0
24885,RUS,202102,0.0,144912700.0
24886,RUS,202103,1.0,144871198.0
24887,RUS,202104,0.0,144829707.0
24888,RUS,202105,0.0,144788229.0
24889,RUS,202106,0.0,144746762.0
24890,RUS,202107,1.0,144704208.0
24891,RUS,202108,0.0,144661666.0
24892,RUS,202109,0.0,144619136.0
24893,RUS,202110,0.0,144576619.0
24894,RUS,202111,0.0,144534115.0
24895,RUS,202112,0.0,144491623.0
24896,RUS,202201,0.0,144449143.0
24897,RUS,202202,0.0,144406676.0
24898,RUS,202203,1.0,144364222.0
24899,RUS,202204,8.0,144321780.0
24900,RUS,202205,11.0,144279350.0
24901,RUS,202206,4.0,144236933.0
24902,RUS,202207,8.0,144202655.0
24903,RUS,202208,0.0,144168384.0
24904,RUS,202209,3.0,144134122.0
24905,RUS,202210,11.0,144099868.0
24906,RUS,202211,10.0,144065623.0
24907,RUS,202212,11.0,144031385.0
24908,RUS,202301,5.0,143997156.0
24909,RUS,202302,5.0,143962934.0
24910,RUS,202303,6.0,143928721.0
24911,RUS,202304,9.0,143894516.0
24912,RUS,202305,35.0,143860319.0
24913,RUS,202306,61.0,143826130.0
24914,RUS,202307,6.0,143800076.0
24915,RUS,202308,26.0,143773529.0
24916,RUS,202309,13.0,143746476.0
24917,RUS,202310,6.0,143718911.0
24918,RUS,202311,2.0,143690825.0
24919,RUS,202312,30.0,143662209.0
24920,RUS,202401,29.0,143633055.0
24921,RUS,202402,26.0,143603355.0
24922,RUS,202403,227.0,143573099.0
24923,RUS,202404,26.0,143542279.0
24924,RUS,202405,99.0,143510887.0
24925,RUS,202406,94.0,143478912.0
24926,RUS,202407,41.0,143446345.0
24927,RUS,202408,611.0,143413539.0
24928,RUS,202409,744.0,143380482.0
24929,RUS,202410,1932.0,143347172.0
24930,RUS,202411,2450.0,143313604.0
24931,RUS,202412,1412.0,143279775.0
24934,RWA,201001,0.0,10209630.0
24935,RWA,201002,0.0,10231124.0
24936,RWA,201003,0.0,10252663.0
24937,RWA,201004,0.0,10274248.0
24938,RWA,201005,0.0,10295878.0
24939,RWA,201006,0.0,10317553.0
24940,RWA,201007,0.0,10338662.0
24941,RWA,201008,0.0,10359815.0
24942,RWA,201009,0.0,10381010.0
24943,RWA,201010,0.0,10402249.0
24944,RWA,201011,0.0,10423532.0
24945,RWA,201012,0.0,10444858.0
24946,RWA,201101,0.0,10466227.0
24947,RWA,201102,0.0,10487641.0
24948,RWA,201103,0.0,10509098.0
24949,RWA,201104,0.0,10530599.0
24950,RWA,201105,0.0,10552144.0
24951,RWA,201106,0.0,10573733.0
24952,RWA,201107,0.0,10594847.0
24953,RWA,201108,0.0,10616003.0
24954,RWA,201109,0.0,10637201.0
24955,RWA,201110,0.0,10658442.0
24956,RWA,201111,0.0,10679725.0
24957,RWA,201112,0.0,10701050.0
24958,RWA,201201,0.0,10722419.0
24959,RWA,201202,0.0,10743829.0
24960,RWA,201203,0.0,10765283.0
24961,RWA,201204,0.0,10786779.0
24962,RWA,201205,0.0,10808319.0
24963,RWA,201206,0.0,10829901.0
24964,RWA,201207,0.0,10851613.0
24965,RWA,201208,0.0,10873369.0
24966,RWA,201209,0.0,10895168.0
24967,RWA,201210,0.0,10917011.0
24968,RWA,201211,12.0,10938898.0
24969,RWA,201212,1.0,10960829.0
24970,RWA,201301,0.0,10982804.0
24971,RWA,201302,0.0,11004823.0
24972,RWA,201303,0.0,11026885.0
24973,RWA,201304,0.0,11048993.0
24974,RWA,201305,0.0,11071144.0
24975,RWA,201306,0.0,11093340.0
24976,RWA,201307,3.0,11115708.0
24977,RWA,201308,1.0,11138122.0
24978,RWA,201309,0.0,11160580.0
24979,RWA,201310,0.0,11183084.0
24980,RWA,201311,0.0,11205634.0
24981,RWA,201312,0.0,11228228.0
24982,RWA,201401,0.0,11250869.0
24983,RWA,201402,0.0,11273555.0
24984,RWA,201403,0.0,11296286.0
24985,RWA,201404,0.0,11319064.0
24986,RWA,201405,0.0,11341887.0
24987,RWA,201406,0.0,11364757.0
24988,RWA,201407,0.0,11387445.0
24989,RWA,201408,0.0,11410178.0
24990,RWA,201409,0.0,11432957.0
24991,RWA,201410,0.0,11455781.0
24992,RWA,201411,0.0,11478651.0
24993,RWA,201412,0.0,11501566.0
24994,RWA,201501,0.0,11524527.0
24995,RWA,201502,0.0,11547534.0
24996,RWA,201503,0.0,11570587.0
24997,RWA,201504,0.0,11593686.0
24998,RWA,201505,0.0,11616831.0
24999,RWA,201506,0.0,11640022.0
25000,RWA,201507,0.0,11663034.0
25001,RWA,201508,0.0,11686091.0
25002,RWA,201509,0.0,11709193.0
25003,RWA,201510,0.0,11732342.0
25004,RWA,201511,0.0,11755536.0
25005,RWA,201512,0.0,11778776.0
25006,RWA,201601,0.0,11802061.0
25007,RWA,201602,0.0,11825393.0
25008,RWA,201603,0.0,11848771.0
25009,RWA,201604,0.0,11872196.0
25010,RWA,201605,0.0,11895666.0
25011,RWA,201606,0.0,11919183.0
25012,RWA,201607,2.0,11942503.0
25013,RWA,201608,3.0,11965870.0
25014,RWA,201609,4.0,11989281.0
25015,RWA,201610,3.0,12012739.0
25016,RWA,201611,5.0,12036243.0
25017,RWA,201612,10.0,12059792.0
25018,RWA,201701,4.0,12083388.0
25019,RWA,201702,1.0,12107029.0
25020,RWA,201703,5.0,12130718.0
25021,RWA,201704,0.0,12154452.0
25022,RWA,201705,0.0,12178233.0
25023,RWA,201706,0.0,12202060.0
25024,RWA,201707,0.0,12225636.0
25025,RWA,201708,0.0,12249257.0
25026,RWA,201709,0.0,12272924.0
25027,RWA,201710,0.0,12296637.0
25028,RWA,201711,0.0,12320396.0
25029,RWA,201712,0.0,12344200.0
25030,RWA,201801,0.0,12368051.0
25031,RWA,201802,0.0,12391947.0
25032,RWA,201803,0.0,12415890.0
25033,RWA,201804,0.0,12439879.0
25034,RWA,201805,0.0,12463914.0
25035,RWA,201806,3.0,12487996.0
25036,RWA,201807,0.0,12511755.0
25037,RWA,201808,0.0,12535559.0
25038,RWA,201809,0.0,12559408.0
25039,RWA,201810,0.0,12583302.0
25040,RWA,201811,0.0,12607242.0
25041,RWA,201812,15.0,12631228.0
25042,RWA,201901,0.0,12655259.0
25043,RWA,201902,0.0,12679336.0
25044,RWA,201903,0.0,12703459.0
25045,RWA,201904,0.0,12727628.0
25046,RWA,201905,0.0,12751842.0
25047,RWA,201906,0.0,12776103.0
25048,RWA,201907,0.0,12800000.0
25049,RWA,201908,0.0,12823942.0
25050,RWA,201909,0.0,12847929.0
25051,RWA,201910,19.0,12871960.0
25052,RWA,201911,0.0,12896036.0
25053,RWA,201912,0.0,12920158.0
25054,RWA,202001,0.0,12944324.0
25055,RWA,202002,0.0,12968536.0
25056,RWA,202003,0.0,12992793.0
25057,RWA,202004,0.0,13017096.0
25058,RWA,202005,0.0,13041444.0
25059,RWA,202006,0.0,13065837.0
25060,RWA,202007,0.0,13089714.0
25061,RWA,202008,0.0,13113635.0
25062,RWA,202009,0.0,13137599.0
25063,RWA,202010,0.0,13161608.0
25064,RWA,202011,0.0,13185660.0
25065,RWA,202012,0.0,13209756.0
25066,RWA,202101,0.0,13233896.0
25067,RWA,202102,0.0,13258080.0
25068,RWA,202103,0.0,13282309.0
25069,RWA,202104,0.0,13306581.0
25070,RWA,202105,7.0,13330898.0
25071,RWA,202106,0.0,13355260.0
25072,RWA,202107,0.0,13379661.0
25073,RWA,202108,0.0,13404106.0
25074,RWA,202109,0.0,13428596.0
25075,RWA,202110,0.0,13453131.0
25076,RWA,202111,0.0,13477711.0
25077,RWA,202112,0.0,13502335.0
25078,RWA,202201,0.0,13527005.0
25079,RWA,202202,0.0,13551719.0
25080,RWA,202203,0.0,13576479.0
25081,RWA,202204,0.0,13601284.0
25082,RWA,202205,2.0,13626134.0
25083,RWA,202206,6.0,13651030.0
25084,RWA,202207,0.0,13676063.0
25085,RWA,202208,0.0,13701141.0
25086,RWA,202209,0.0,13726266.0
25087,RWA,202210,0.0,13751437.0
25088,RWA,202211,0.0,13776654.0
25089,RWA,202212,0.0,13801917.0
25090,RWA,202301,0.0,13827226.0
25091,RWA,202302,0.0,13852582.0
25092,RWA,202303,0.0,13877984.0
25093,RWA,202304,0.0,13903433.0
25094,RWA,202305,0.0,13928929.0
25095,RWA,202306,0.0,13954471.0
25096,RWA,202307,0.0,13980318.0
25097,RWA,202308,0.0,14006202.0
25098,RWA,202309,0.0,14032122.0
25099,RWA,202310,0.0,14058078.0
25100,RWA,202311,0.0,14084069.0
25101,RWA,202312,0.0,14110097.0
25102,RWA,202401,1.0,14136160.0
25103,RWA,202402,0.0,14162258.0
25104,RWA,202403,0.0,14188391.0
25105,RWA,202404,0.0,14214559.0
25106,RWA,202405,0.0,14240762.0
25107,RWA,202406,0.0,14267000.0
25108,RWA,202407,0.0,14293271.0
25109,RWA,202408,0.0,14319585.0
25110,RWA,202409,0.0,14345940.0
25111,RWA,202410,0.0,14372336.0
25112,RWA,202411,0.0,14398774.0
25113,RWA,202412,0.0,14425253.0
25116,SAU,201001,0.0,24077852.0
25117,SAU,201002,0.0,24057946.0
25118,SAU,201003,0.0,24038056.0
25119,SAU,201004,0.0,24018184.0
25120,SAU,201005,0.0,23998327.0
25121,SAU,201006,0.0,23978487.0
25122,SAU,201007,0.0,24069351.0
25123,SAU,201008,0.0,24160559.0
25124,SAU,201009,0.0,24252113.0
25125,SAU,201010,0.0,24344013.0
25126,SAU,201011,0.0,24436262.0
25127,SAU,201012,0.0,24528861.0
25128,SAU,201101,0.0,24621810.0
25129,SAU,201102,0.0,24715112.0
25130,SAU,201103,0.0,24808767.0
25131,SAU,201104,0.0,24902777.0
25132,SAU,201105,0.0,24997143.0
25133,SAU,201106,0.0,25091867.0
25134,SAU,201107,0.0,25179898.0
25135,SAU,201108,0.0,25268238.0
25136,SAU,201109,0.0,25356887.0
25137,SAU,201110,0.0,25445848.0
25138,SAU,201111,0.0,25535121.0
25139,SAU,201112,0.0,25624706.0
25140,SAU,201201,0.0,25714607.0
25141,SAU,201202,0.0,25804822.0
25142,SAU,201203,0.0,25895354.0
25143,SAU,201204,0.0,25986204.0
25144,SAU,201205,0.0,26077373.0
25145,SAU,201206,0.0,26168861.0
25146,SAU,201207,0.0,26287138.0
25147,SAU,201208,0.0,26405949.0
25148,SAU,201209,0.0,26525298.0
25149,SAU,201210,0.0,26645186.0
25150,SAU,201211,0.0,26765616.0
25151,SAU,201212,0.0,26886590.0
25152,SAU,201301,0.0,27008111.0
25153,SAU,201302,0.0,27130181.0
25154,SAU,201303,0.0,27252803.0
25155,SAU,201304,0.0,27375979.0
25156,SAU,201305,0.0,27499712.0
25157,SAU,201306,0.0,27624004.0
25158,SAU,201307,0.0,27680471.0
25159,SAU,201308,0.0,27737053.0
25160,SAU,201309,0.0,27793750.0
25161,SAU,201310,0.0,27850564.0
25162,SAU,201311,0.0,27907493.0
25163,SAU,201312,0.0,27964540.0
25164,SAU,201401,0.0,28021702.0
25165,SAU,201402,0.0,28078982.0
25166,SAU,201403,0.0,28136378.0
25167,SAU,201404,0.0,28193892.0
25168,SAU,201405,0.0,28251524.0
25169,SAU,201406,0.0,28309273.0
25170,SAU,201407,0.0,28431901.0
25171,SAU,201408,0.0,28555061.0
25172,SAU,201409,0.0,28678754.0
25173,SAU,201410,0.0,28802982.0
25174,SAU,201411,0.0,28927749.0
25175,SAU,201412,0.0,29053057.0
25176,SAU,201501,0.0,29178907.0
25177,SAU,201502,0.0,29305302.0
25178,SAU,201503,0.0,29432245.0
25179,SAU,201504,6.0,29559737.0
25180,SAU,201505,59.0,29687782.0
25181,SAU,201506,5.0,29816382.0
25182,SAU,201507,4.0,29909581.0
25183,SAU,201508,10.0,30003071.0
25184,SAU,201509,10.0,30096854.0
25185,SAU,201510,7.0,30190929.0
25186,SAU,201511,6.0,30285299.0
25187,SAU,201512,6.0,30379964.0
25188,SAU,201601,9.0,30474924.0
25189,SAU,201602,5.0,30570182.0
25190,SAU,201603,1.0,30665737.0
25191,SAU,201604,2.0,30761591.0
25192,SAU,201605,0.0,30857744.0
25193,SAU,201606,0.0,30954198.0
25194,SAU,201607,39.0,30956127.0
25195,SAU,201608,60.0,30958056.0
25196,SAU,201609,1.0,30959986.0
25197,SAU,201610,1.0,30961915.0
25198,SAU,201611,5.0,30963845.0
25199,SAU,201612,2.0,30965774.0
25200,SAU,201701,0.0,30967704.0
25201,SAU,201702,2.0,30969634.0
25202,SAU,201703,42.0,30971564.0
25203,SAU,201704,1.0,30973494.0
25204,SAU,201705,0.0,30975425.0
25205,SAU,201706,0.0,30977355.0
25206,SAU,201707,0.0,30911501.0
25207,SAU,201708,0.0,30845787.0
25208,SAU,201709,0.0,30780213.0
25209,SAU,201710,0.0,30714778.0
25210,SAU,201711,0.0,30649482.0
25211,SAU,201712,0.0,30584325.0
25212,SAU,201801,2.0,30519306.0
25213,SAU,201802,0.0,30454426.0
25214,SAU,201803,2.0,30389683.0
25215,SAU,201804,1.0,30325079.0
25216,SAU,201805,0.0,30260611.0
25217,SAU,201806,3.0,30196281.0
25218,SAU,201807,0.0,30185219.0
25219,SAU,201808,3.0,30174160.0
25220,SAU,201809,0.0,30163106.0
25221,SAU,201810,0.0,30152056.0
25222,SAU,201811,0.0,30141009.0
25223,SAU,201812,0.0,30129967.0
25224,SAU,201901,0.0,30118929.0
25225,SAU,201902,2.0,30107895.0
25226,SAU,201903,0.0,30096865.0
25227,SAU,201904,0.0,30085839.0
25228,SAU,201905,0.0,30074817.0
25229,SAU,201906,1.0,30063799.0
25230,SAU,201907,1.0,30185129.0
25231,SAU,201908,0.0,30306948.0
25232,SAU,201909,0.0,30429259.0
25233,SAU,201910,0.0,30552063.0
25234,SAU,201911,1.0,30675363.0
25235,SAU,201912,1.0,30799161.0
25236,SAU,202001,0.0,30923458.0
25237,SAU,202002,0.0,31048257.0
25238,SAU,202003,0.0,31173560.0
25239,SAU,202004,0.0,31299368.0
25240,SAU,202005,0.0,31425684.0
25241,SAU,202006,0.0,31552510.0
25242,SAU,202007,0.0,31487774.0
25243,SAU,202008,0.0,31423171.0
25244,SAU,202009,0.0,31358700.0
25245,SAU,202010,0.0,31294361.0
25246,SAU,202011,0.0,31230155.0
25247,SAU,202012,0.0,31166080.0
25248,SAU,202101,0.0,31102137.0
25249,SAU,202102,0.0,31038325.0
25250,SAU,202103,0.0,30974644.0
25251,SAU,202104,0.0,30911093.0
25252,SAU,202105,0.0,30847673.0
25253,SAU,202106,0.0,30784383.0
25254,SAU,202107,0.0,30897953.0
25255,SAU,202108,0.0,31011943.0
25256,SAU,202109,0.0,31126353.0
25257,SAU,202110,4.0,31241185.0
25258,SAU,202111,0.0,31356440.0
25259,SAU,202112,2.0,31472121.0
25260,SAU,202201,0.0,31588229.0
25261,SAU,202202,0.0,31704765.0
25262,SAU,202203,0.0,31821731.0
25263,SAU,202204,0.0,31939128.0
25264,SAU,202205,0.0,32056959.0
25265,SAU,202206,0.0,32175224.0
25266,SAU,202207,0.0,32264601.0
25267,SAU,202208,0.0,32354227.0
25268,SAU,202209,0.0,32444102.0
25269,SAU,202210,0.0,32534226.0
25270,SAU,202211,0.0,32624601.0
25271,SAU,202212,0.0,32715227.0
25272,SAU,202301,0.0,32806104.0
25273,SAU,202302,0.0,32897234.0
25274,SAU,202303,0.0,32988617.0
25275,SAU,202304,0.0,33080254.0
25276,SAU,202305,0.0,33172145.0
25277,SAU,202306,0.0,33264292.0
25278,SAU,202307,0.0,33318079.0
25279,SAU,202308,0.0,33373008.0
25280,SAU,202309,4.0,33429132.0
25281,SAU,202310,5.0,33486472.0
25282,SAU,202311,0.0,33545054.0
25283,SAU,202312,0.0,33604902.0
25284,SAU,202401,0.0,33666041.0
25285,SAU,202402,0.0,33728499.0
25286,SAU,202403,0.0,33792301.0
25287,SAU,202404,0.0,33857475.0
25288,SAU,202405,0.0,33924049.0
25289,SAU,202406,0.0,33992052.0
25290,SAU,202407,0.0,34061512.0
25291,SAU,202408,0.0,34129961.0
25292,SAU,202409,0.0,34197415.0
25293,SAU,202410,0.0,34263847.0
25294,SAU,202411,0.0,34329232.0
25295,SAU,202412,0.0,34393544.0
25298,SDN,201001,190.0,35059713.0
25299,SDN,201002,241.0,35130365.0
25300,SDN,201003,188.0,35201159.0
25301,SDN,201004,123.0,35272096.0
25302,SDN,201005,471.0,35343176.0
25303,SDN,201006,191.0,35414399.0
25304,SDN,201007,82.0,35474371.0
25305,SDN,201008,25.0,35534445.0
25306,SDN,201009,58.0,35594620.0
25307,SDN,201010,2.0,35654898.0
25308,SDN,201011,99.0,35715277.0
25309,SDN,201012,120.0,35775759.0
25310,SDN,201101,104.0,35836343.0
25311,SDN,201102,469.0,35897030.0
25312,SDN,201103,225.0,35957819.0
25313,SDN,201104,378.0,36018712.0
25314,SDN,201105,300.0,36079707.0
25315,SDN,201106,897.0,36140806.0
25316,SDN,201107,5.0,36205366.0
25317,SDN,201108,8.0,36270040.0
25318,SDN,201109,84.0,36334831.0
25319,SDN,201110,28.0,36399737.0
25320,SDN,201111,8.0,36464759.0
25321,SDN,201112,61.0,36529898.0
25322,SDN,201201,84.0,36595152.0
25323,SDN,201202,186.0,36660523.0
25324,SDN,201203,161.0,36726011.0
25325,SDN,201204,336.0,36791616.0
25326,SDN,201205,43.0,36857338.0
25327,SDN,201206,54.0,36923178.0
25328,SDN,201207,154.0,36994309.0
25329,SDN,201208,44.0,37065576.0
25330,SDN,201209,342.0,37136982.0
25331,SDN,201210,43.0,37208524.0
25332,SDN,201211,25.0,37280205.0
25333,SDN,201212,53.0,37352023.0
25334,SDN,201301,427.0,37423980.0
25335,SDN,201302,317.0,37496075.0
25336,SDN,201303,11.0,37568310.0
25337,SDN,201304,297.0,37640683.0
25338,SDN,201305,185.0,37713196.0
25339,SDN,201306,115.0,37785849.0
25340,SDN,201307,128.0,37871235.0
25341,SDN,201308,196.0,37956815.0
25342,SDN,201309,84.0,38042588.0
25343,SDN,201310,5.0,38128554.0
25344,SDN,201311,144.0,38214715.0
25345,SDN,201312,50.0,38301071.0
25346,SDN,201401,86.0,38387622.0
25347,SDN,201402,225.0,38474368.0
25348,SDN,201403,367.0,38561310.0
25349,SDN,201404,39.0,38648449.0
25350,SDN,201405,149.0,38735785.0
25351,SDN,201406,342.0,38823318.0
25352,SDN,201407,83.0,38922019.0
25353,SDN,201408,329.0,39020971.0
25354,SDN,201409,59.0,39120174.0
25355,SDN,201410,27.0,39219630.0
25356,SDN,201411,161.0,39319338.0
25357,SDN,201412,45.0,39419300.0
25358,SDN,201501,391.0,39519516.0
25359,SDN,201502,200.0,39619987.0
25360,SDN,201503,507.0,39720713.0
25361,SDN,201504,373.0,39821695.0
25362,SDN,201505,361.0,39922935.0
25363,SDN,201506,167.0,40024431.0
25364,SDN,201507,224.0,40125958.0
25365,SDN,201508,94.0,40227742.0
25366,SDN,201509,51.0,40329784.0
25367,SDN,201510,34.0,40432085.0
25368,SDN,201511,54.0,40534646.0
25369,SDN,201512,102.0,40637467.0
25370,SDN,201601,604.0,40740548.0
25371,SDN,201602,287.0,40843891.0
25372,SDN,201603,255.0,40947497.0
25373,SDN,201604,439.0,41051365.0
25374,SDN,201605,77.0,41155496.0
25375,SDN,201606,91.0,41259892.0
25376,SDN,201607,63.0,41379178.0
25377,SDN,201608,32.0,41498809.0
25378,SDN,201609,79.0,41618786.0
25379,SDN,201610,30.0,41739109.0
25380,SDN,201611,40.0,41859781.0
25381,SDN,201612,0.0,41980801.0
25382,SDN,201701,18.0,42102171.0
25383,SDN,201702,5.0,42223892.0
25384,SDN,201703,12.0,42345965.0
25385,SDN,201704,159.0,42468391.0
25386,SDN,201705,142.0,42591171.0
25387,SDN,201706,22.0,42714306.0
25388,SDN,201707,56.0,42838653.0
25389,SDN,201708,38.0,42963362.0
25390,SDN,201709,28.0,43088434.0
25391,SDN,201710,37.0,43213871.0
25392,SDN,201711,27.0,43339672.0
25393,SDN,201712,4.0,43465840.0
25394,SDN,201801,12.0,43592375.0
25395,SDN,201802,74.0,43719278.0
25396,SDN,201803,50.0,43846551.0
25397,SDN,201804,24.0,43974194.0
25398,SDN,201805,60.0,44102209.0
25399,SDN,201806,34.0,44230596.0
25400,SDN,201807,42.0,44338923.0
25401,SDN,201808,3.0,44447515.0
25402,SDN,201809,50.0,44556374.0
25403,SDN,201810,9.0,44665499.0
25404,SDN,201811,51.0,44774891.0
